SUB-DISTRICT NAME,Area Name
Bhattiyat,Talahra   (156)
Bhattiyat,Samatar  (147)
Bhattiyat,Bindli  (148)
Bhattiyat,Bela  (149)
Bhattiyat,Bela Jangal  (150)
Bhattiyat,Dangahri  (151)
Bhattiyat,Bahi Da Bagh  (152)
Bhattiyat,Tara Garh  (153)
Bhattiyat,Berian  (154)
Bhattiyat,Kala Phat  (155)
Bhattiyat,Bindgi  (157)
Bhattiyat,Kalan  (158)
Bhattiyat,Maghnuh  (159)
Bhattiyat,Kakira Jarai  (160)
Bhattiyat,Kakira Kasba  (161)
Bhattiyat,Bhatoli  (162)
Bhattiyat,Auhar  (172)
Bhattiyat,Mahot  (170)
Bhattiyat,Mahot Jangal  (169)
Bhattiyat,Manola  (171)
Bhattiyat,Khareda  (173)
Bhattiyat,Ghiuin  (174)
Bhattiyat,Rang  (176)
Bhattiyat,Hathola  (175)
Bhattiyat,Kasba Hobar  (177)
Bhattiyat,Hobar Jarei  (177)
Bhattiyat,Dalori  (168)
Bhattiyat,Utki  (180)
Bhattiyat,Bahora  (181)
Bhattiyat,Chalera  (167)
Bhattiyat,Phogla  (166)
Bhattiyat,Khorti Jangal  (128)
Bhattiyat,Garana  (127)
Bhattiyat,Thanoli  (182)
Bhattiyat,Dramman  (183)
Bhattiyat,Kuddi  (185)
Bhattiyat,Panjola  (184)
Bhattiyat,Hunera  (186)
Bhattiyat,Mithyar  (179)
Bhattiyat,Jambal  (178)
Bhattiyat,Banuni  (187)
Bhattiyat,Awan  (188)
Bhattiyat,Banni  (189)
Bhattiyat,Kahri  (190)
Bhattiyat,Purkhara  (191)
Bhattiyat,Dhamgaraon  (192)
Bhattiyat,Rakhed  (193)
Bhattiyat,Sundhar  (194)
Bhattiyat,Chipnal  (195)
Bhattiyat,Luhani  (196)
Bhattiyat,Bankot  (197)
Bhattiyat,Bhabhled  (200)
Bhattiyat,Bhiyal  (199)
Bhattiyat,Dobhu  (198)
Bhattiyat,Bhatu Jangal  (201)
Bhattiyat,Barei Jangal  (202)
Bhattiyat,Barei  (203)
Bhattiyat,Malunda  (204)
Bhattiyat,Kalham  (205)
Bhattiyat,Priyungal  (206)
Bhattiyat,Bhagrotra  (209)
Bhattiyat,Chudhana  (210)
Bhattiyat,Sela  (211)
Bhattiyat,Kalehtar  (212)
Bhattiyat,Kutehr  (213)
Bhattiyat,Jhanui  (214)
Bhattiyat,Gahra  (215)
Bhattiyat,Trimath  (216)
Bhattiyat,Lanoh  (217)
Bhattiyat,Bholag  (218)
Bhattiyat,Dadriyaru  (227)
Bhattiyat,Jatrun  (219)
Bhattiyat,Parwat  (226)
Bhattiyat,Ghatasani Pul  (228)
Bhattiyat,Barla  (229)
Bhattiyat,Chinian  (230)
Bhattiyat,Hathi Dhar  (232)
Bhattiyat,Parchor  (231)
Bhattiyat,Nadal  (225)
Bhattiyat,Doth  (239)
Bhattiyat,Chalahri  (240)
Bhattiyat,Kelan  (241)
Bhattiyat,Saloh  (224)
Bhattiyat,Sarna  (223)
Bhattiyat,Torkara  (222)
Bhattiyat,Chuari Khas  (220)
Bhattiyat,Banet  (208)
Bhattiyat,Priyangal Jangal  (207)
Bhattiyat,Gulahar  (221)
Bhattiyat,Mandhrar  (242)
Bhattiyat,Baloh  (243)
Bhattiyat,Kuddi  (244)
Bhattiyat,Kasba Raipur  (245)
Bhattiyat,Raipur Khas  (245)
Bhattiyat,Fagot Jangal  (246)
Bhattiyat,Fagot  (247)
Bhattiyat,Aru - Da - Pher  (250)
Bhattiyat,Chakki  (251)
Bhattiyat,Kalasan  (252)
Bhattiyat,Kalasan Jangal  (253)
Bhattiyat,Bharwan  (254)
Bhattiyat,Dharsana  (256)
Bhattiyat,Rath Bhaonra  (255)
Bhattiyat,Chihun  (249)
Bhattiyat,Marari (248)
Bhattiyat,Jandrog  (258)
Bhattiyat,Thera Jangal  (257)
Sihunta,Chhatrel  (233)
Sihunta,Jangal Drumma  (234)
Sihunta,Drumma  (235)
Sihunta,Hathi Dhar Jangal  (236)
Sihunta,Kathet  (237)
Sihunta,Flarh  (238)
Sihunta,Godhra  (266)
Sihunta,Syun  (259)
Sihunta,Bela Jangal  (260)
Sihunta,Pursiara  (261)
Sihunta,Gumrahr  (262)
Sihunta,Rupaina  (263)
Sihunta,Manuta  (265)
Sihunta,Binna  (267)
Sihunta,Panjla  (268)
Sihunta,Chauntlu  (271)
Sihunta,Tundi Khas  (270A)
Sihunta,Kasba Tundi  (270B)
Sihunta,Khanora  (269)
Sihunta,Talai Jangal  (264)
Sihunta,Surpara  (278)
Sihunta,Jasur  (277)
Sihunta,Kasba Samot  (276B)
Sihunta,Samot  (276A)
Sihunta,Dukhar  (275)
Sihunta,Bharari  (273)
Sihunta,Keod  (272)
Sihunta,Dharoon  (303)
Sihunta,Bhatlari  (304)
Sihunta,Morthu Uparla  (305)
Sihunta,Morthu Jhikla  (306)
Sihunta,Morthu Jangal  (307)
Sihunta,Jolna Khas  (308)
Sihunta,Kallar Jolna  (309)
Sihunta,Bhunwara  (301)
Sihunta,Banet  (302)
Sihunta,Adhwar  (274)
Sihunta,Kamla  (294)
Sihunta,Sihunta Jarei  (300A)
Sihunta,Kasba Sihunta  (300B)
Sihunta,Dungru  (299)
Sihunta,Balu  (295)
Sihunta,Garnota  (293)
Sihunta,Duppar  (292)
Sihunta,Dhrwai  (290)
Sihunta,Bhujjal  (291)
Sihunta,Tikri Khas  (279)
Sihunta,Kui  (280)
Sihunta,Kathiari  (281)
Sihunta,Kumharka  (282)
Sihunta,Godhal  (284)
Sihunta,Gharanu  (283)
Sihunta,Nadal Jangal  (319)
Sihunta,Dunda Dhand  (286)
Sihunta,Manjhoi  (285)
Sihunta,That Jangal  (289)
Sihunta,Lambial  (287)
Sihunta,Bhont  (288)
Sihunta,Rajein  (298)
Sihunta,Sarog  (297)
Sihunta,Thaukoli  (315)
Sihunta,Motla  (316)
Sihunta,Karah  (296)
Sihunta,Draon  (317)
Sihunta,Sakhiar  (318)
Sihunta,Rikhgala  (320)
Sihunta,Pukhru  (322)
Sihunta,Pukhru Jangal  (323)
Sihunta,Nahana  (324)
Sihunta,Basolda  (321)
Sihunta,Kathla  (325)
Sihunta,Kathla Jangal  (326)
Sihunta,Bhiora Saini  (340)
Sihunta,Rahal Ban Jangal  (328)
Sihunta,Dramnala  (327A)
Sihunta,Kasba Dhulara  (327B)
Sihunta,Murhetra  (314)
Sihunta,Jangal Dharta  (313)
Sihunta,Chalera  (311)
Sihunta,Chaladni  (310)
Sihunta,Naloh  (312)
Sihunta,Pukhred  (330)
Sihunta,Lodhar Garh  (329)
Sihunta,Bhiora  (341)
Sihunta,Kakroti Jangal  (343)
Sihunta,Gola  (342)
Sihunta,Balli  (339)
Sihunta,Gorat Bangotu  (331)
Sihunta,Kakroti  (332)
Sihunta,Bhangian  (337)
Sihunta,Banoli  (333)
Sihunta,Nadlu Jangal  (334)
Sihunta,Anain  (335)
Sihunta,Thulel  (336)
Sihunta,Balana  (338)
Sihunta,Kohlan  (344)
Sihunta,Hatli  (345)
Chamba,Sapra  (269)
Chamba,Balohad  (268)
Chamba,Masrund  (267)
Chamba,Kuthwari  (271)
Chamba,Kandla  (270)
Chamba,Kuthara  (272)
Chamba,Mawa  (293)
Chamba,Moharhi  (294)
Chamba,Parnohin  (296)
Chamba,Dular  (295)
Chamba,Behra  (297)
Chamba,Muhal  (300)
Chamba,Chandi (301)
Chamba,Salah  (299)
Chamba,Karori  (298)
Chamba,Loni  (291)
Chamba,Bhuman  (289)
Chamba,Pukhri  (290)
Chamba,Lohruin  (292)
Chamba,Hamal  (273)
Chamba,Dulahar  (265)
Chamba,Dhanoi  (266)
Chamba,Jangal Bajyund  (262)
Chamba,Sukreta  (263)
Chamba,Saronda  (264)
Chamba,Tikri  (274)
Chamba,Nahuin  (275)
Chamba,Sira  (277)
Chamba,Tosa  (278)
Chamba,Jajar Jangal  (279)
Chamba,Nandlera  (276)
Chamba,Ghar Garaon  (240)
Chamba,Bhatka Jangal  (259)
Chamba,Dharonda  (261)
Chamba,Thakrotha  (260)
Chamba,Jhulara  (258)
Chamba,Kuthera Khas  (257)
Chamba,Triya  (256)
Chamba,Kutehr  (241)
Chamba,Kaila  (242)
Chamba,Palhun  (239)
Chamba,Baror  (234)
Chamba,Sungal  (235)
Chamba,Sehi  (237)
Chamba,Barori  (238)
Chamba,Suri  (236)
Chamba,Sarol  (282)
Chamba,Haripur  (283)
Chamba,Nanu  (281)
Chamba,Gaila  (280)
Chamba,Rajpura  (284)
Chamba,Bharo  (285)
Chamba,Kyani  (286)
Chamba,Raj Nagar Khas  (287)
Chamba,Rupani  (288)
Chamba,Sal  (304)
Chamba,Bhardhar  (303)
Chamba,Palai  (302)
Chamba,Chaklu  (305)
Chamba,Ghatta  (306)
Chamba,Hunjar  (1)
Chamba,Naghun  (2)
Chamba,Darada  (3)
Chamba,Seru  (4)
Chamba,Tipri  (5)
Chamba,Chahla  (6)
Chamba,Chil Bangla  (8)
Chamba,Bamrauta  (9)
Chamba,Kohlari  (25)
Chamba,Kunha  (10)
Chamba,Chamrauli  (11)
Chamba,Panjoh  (7)
Chamba,Chehli  (13)
Chamba,Bhanauta  (14)
Chamba,Salga  (12)
Chamba,Singi  (24)
Chamba,Daroga  (23)
Chamba,Saru  (15)
Chamba,Udaipur Khas  (16)
Chamba,Rinda  (22)
Chamba,Suren  (17)
Chamba,Sach  (20)
Chamba,Sultanpur  (18)
Chamba,Dramman  (19)
Chamba,Bari  (34)
Chamba,Ora  (33)
Chamba,D.P.F. Karangar Rakh Jangal  (32)
Chamba,Fatehpur  (21)
Chamba,Khajiar  (31)
Chamba,Jhardu Jangal  (28)
Chamba,Khajiar Jangal  (29)
Chamba,Dhamgaraon  (30)
Chamba,Kakaila  (26)
Chamba,Khajrot Jangal  (27)
Chamba,D.P.F. Dain Kund  (307)
Chamba,Chhajun  (41)
Chamba,Basudan  (42)
Chamba,Mankot  (43)
Chamba,Bhowen  (44)
Chamba,Ratiar  (38)
Chamba,Randoh  (40)
Chamba,Miadi  (39)
Chamba,Gajhnuhi  (37)
Chamba,Jankhar Jangal  (36)
Chamba,Tapun  (35)
Chamba,Mangla  (49)
Chamba,Chuliar  (48)
Chamba,Bakhatpur  Jangal  (46)
Chamba,Halel Jangal  (45)
Chamba,Bakhat Pur  (47)
Chamba,Kolka  (52)
Chamba,Kapara  (51)
Chamba,Ohli  (50)
Chamba,Jhadain  (54)
Chamba,Bharian Khas  (55)
Chamba,Baili  (56)
Chamba,Bhagiar  (57)
Chamba,Priungal  (53)
Chamba,Jatkari  (58)
Chamba,West Chhuwaru  (59)
Chamba,Bhnder Bani Jangal  (60)
Chamba,East Chhuwaru  (61)
Chamba,Huraid  (62)
Chamba,Chari  (63)
Chamba,Phagri  (65)
Chamba,Motru Jangal  (66)
Chamba,Suwit Dhar  (67)
Chamba,Jangal Lanot Phatnu  (68)
Chamba,Dhar Mehli  (74)
Chamba,Lakra  (69)
Chamba,Mehla  (64)
Chamba,Darwin  (70)
Chamba,Loa Jangal  (71)
Chamba,Rambho  (72)
Chamba,Bakan  (79)
Chamba,Dharbeta   (78)
Chamba,Bhuar Jangal  (77)
Chamba,Rambho Jangal  (73)
Chamba,Bhawar Dhar  (75)
Chamba,Theka Padhri Dhar  (76)
Chamba,Kulwara Jangal  (82)
Chamba,Kulwara  (81)
Chamba,Dharairi  (80)
Chamba,Taggi  (83)
Chamba,Sunara  (87)
Chamba,Majhata  (88)
Chamba,Churi  (89)
Chamba,Lothal  (90)
Chamba,Gwar  (91)
Chamba,Tur  (92)
Chamba,Kundi Jangal  (85)
Chamba,Kundi  (86)
Chamba,Kundi Reserve Jangal  (84)
Chamba,Adraund  (93)
Chamba,Sadoon  (94)
Chamba,Kankot Dhar  (95)
Chamba,Baleni Dhar  (96)
Chamba,Drakund Jangal  (97)
Chamba,Bre Jangal  (98)
Chamba,Sukrala Jangal  (101)
Chamba,Sukrala  (99)
Chamba,Gunnun Jangal  (100)
Chamba,Ladda  (102)
Chamba,Gehra  (104)
Chamba,Taroni Jangal  (103)
Chamba,Mandhara  (105)
Chamba,Piura Dhar  (106)
Chamba,Theka Dhar Chala  (108)
Chamba,Garjharan Jangal  (107)
Chamba,Kunr  (109)
Chamba,Jaintra  (110)
Chamba,Galthan  (114)
Chamba,Maraur Jangal  (113)
Chamba,Maasu  (115)
Chamba,Chitrari Jangal  (116)
Chamba,Chitrari  (117)
Chamba,Maraur  (118)
Chamba,Piura Jangal  (112)
Chamba,Piura  (111)
Chamba,Bhador  (119)
Chamba,Lech  (120)
Chamba,Malla  (121)
Chamba,Gwar Jangal  (122)
Chamba,Khundail  (123)
Chamba,Bhagheyar Dhar  (126)
Chamba,Kanhetar Jangal  (125)
Chamba,Kanhetar  (124)
Chamba,Kharkal Jangal  (127)
Chamba,Tarkar Girdahar  (129)
Chamba,Girad  (128)
Chamba,Lower Almi Jangal  (130)
Chamba,Almi  (132)
Chamba,Uparli Almi Jangal  (133)
Chamba,Chandroni Dhar  (131)
Chamba,Dila Moti Dhar  (134)
Chamba,Kalaunce  (135)
Chamba,Aghara  (136)
Chamba,Bloth  (137)
Chamba,Garondi  (138)
Chamba,Bakkal  (147)
Chamba,Rari  (148)
Chamba,Bhatwara  (146)
Chamba,Mokhari  (149)
Chamba,Preena  (145)
Chamba,Lower Digaid Jangal  (144)
Chamba,Upar Digaid Jangal  (139)
Chamba,Tarkar Chhoi  (140)
Chamba,Braguna Jangal  (141)
Chamba,Sakraina  (142)
Chamba,Gan  (143)
Chamba,Kalmala  (151)
Chamba,Jiyoti  (152)
Chamba,Kunedh  (153)
Chamba,Seri  (154)
Chamba,Kalor  (150)
Chamba,Janni  (156)
Chamba,Gurar  (157)
Chamba,Dhanara  (155)
Chamba,Dulara  (158)
Chamba,Rakh(B)  (159B)
Chamba,Rakh(A)  (159A)
Chamba,Jangi  (160)
Chamba,Kutehr  (162)
Chamba,Bani Jangal  (163)
Chamba,Malla  (161)
Chamba,Gagla  (164)
Chamba,Kuran  (165)
Chamba,Rajara  (166)
Chamba,Gudda  (167)
Chamba,Bagadu Jangal  (168)
Chamba,Hardar  (169)
Chamba,Thalla  (171)
Chamba,Gharmani  (170)
Chamba,Biali  (172)
Chamba,Kariana  (174)
Chamba,Mugla  (175)
Chamba,Rundega  (173)
Chamba,Ludu  (178)
Chamba,Kathanna  (177)
Chamba,Jangal Jamwar  (188)
Chamba,Utip  (179)
Chamba,Utip Jangal  (180)
Chamba,Kakiyan  (181)
Chamba,Bhujja  (182)
Chamba,Mando  (183)
Chamba,Kamharka  (187)
Chamba,Benska  (186)
Chamba,Mando Jangal  (184)
Chamba,Sundu  (193)
Chamba,Kalhuni Jangal  (192)
Chamba,Diggar  (185)
Chamba,Settal  (189)
Chamba,Dandi Jangal  (190)
Chamba,Agahar  (191)
Chamba,Khabbi Dhar  (198)
Chamba,Sahana Jangal  (202)
Chamba,Gwar Jangal  (199)
Chamba,Shar  (201)
Chamba,Gwar  (200)
Chamba,Behigraan  (197)
Chamba,Drobi Jangal  (195)
Chamba,Ghatrer  (194)
Chamba,Ran  (196)
Chamba,Sarol  (206)
Chamba,Manglasa Jangal  (205)
Chamba,Lathon Jangal  (204)
Chamba,Laga  (203)
Chamba,Sundrani Dhar  (214)
Chamba,Jangal Panjangula  (215)
Chamba,Banjal  (213)
Chamba,Rauni   (211)
Chamba,Kiri  (212)
Chamba,Chhaloga  (210)
Chamba,Athlun  (207)
Chamba,Shamela Jangal  (209)
Chamba,Trittha  (208)
Chamba,Chhakund Dhar   (216)
Chamba,Jangal Sotarbehi  (218)
Chamba,Juwali Dhar  (217)
Chamba,Supeka Dhar  (219)
Chamba,Gharosan Dhar  (224)
Chamba,Rajindu  (225)
Chamba,Sara  (222)
Chamba,Kureel  (223)
Chamba,Maunda Dhar  (220)
Chamba,Ain Pukhar Dhar  (221)
Chamba,Andrahar   (227)
Chamba,Prauta  (226)
Chamba,Padhar  (229)
Chamba,Saloh  (228)
Chamba,Kurena  (231)
Chamba,Tipra  (230)
Chamba,Paliur  (233)
Chamba,Drabbla  (232)
Chamba,Chambi  (243)
Chamba,Kaiga  (255)
Chamba,Jadera  (244)
Chamba,Gond  (245)
Chamba,Dhar  (246)
Chamba,Jangal Badwan  (247)
Chamba,Maid Jangal  (249)
Chamba,Sanotha  (248)
Chamba,Oil  (254)
Chamba,Silla Gharat  (253)
Chamba,Ghagrauta  (252)
Chamba,Maingal  (250)
Chamba,Thundu  (251)
Holi,Ulansa  (126)
Holi,R.F. Sulakhra  (128)
Holi,R.F. Mandaur  (129)
Holi,Sulakhra  (130)
Holi,D.P.F. Sarli  (131)
Holi,R.F. Chobu Rakhani   (127)
Holi,D.P.F. Chunjasar  (132)
Holi,R.F. Drumma  (133)
Holi,Garola  (134)
Holi,Dhar Gharjar  (136)
Holi,R.F. Kalrani  (135)
Holi,D.P.F. Suai  (137)
Holi,Suai  (140)
Holi,R.F. Bhaun  (139)
Holi,D.P.F. Seri  (138)
Holi,Jun  (141)
Holi,Dhar Sarabeli  (142)
Holi,Dhar Khug  (150)
Holi,Dhar Garh  (151)
Holi,Dhar Sarad  (154)
Holi,D.P.F. Bharwali Barnot (153)
Holi,Bharwali  (152)
Holi,Dhar Alangari  (155)
Holi,R.F.  Bharwali Barnot  (156)
Holi,R.F. Upper Kareri  (149)
Holi,R.F. Lower Kareri   (147)
Holi,R.F. Sia  (146)
Holi,Chanaota  (144)
Holi,Marhauta  (145)
Holi,D.P.F. Sia  (143)
Holi,R.F. Middle Kareri   (148)
Holi,R.F. Hipam Marot  (160)
Holi,Kuarsi  (159)
Holi,R.F. Aldrun  (157)
Holi,Dhar Dupu  (163)
Holi,R.F. Ghalor  (158)
Holi,R.F. Churi Mull  (162)
Holi,R.F. Rakshnu  (161)
Holi,Dhar Rauni  (165)
Holi,Dhar Dali Kutla  (164)
Holi,Dhar Satkhuni  (173)
Holi,Dhar Seri  (166)
Holi,Hilang  (168)
Holi,R.F. Hilang  (167)
Holi,Lamu  (169)
Holi,Gowari  (171)
Holi,R.F. Gowari  (170)
Holi,R.F. Nagbani Rupi Gahar  (172)
Holi,Kuther  (175)
Holi,D.P.F. Kuther  (174)
Holi,Sutkar  (176)
Holi,D.P.F. Sadaser  (177)
Holi,Dhar Druni   (179)
Holi,Dhar Juta  (180)
Holi,R.F. Sutkar  (178)
Holi,Andarla Graon  (183)
Holi,Banun  (184)
Holi,Holi  (186)
Holi,R.F. Manjharan  (185)
Holi,D.P.F. Chilimili  (182)
Holi,R.F. Andarla Graon  (181)
Holi,Gowhla  (196)
Holi,Kuleth  (195)
Holi,Guwar  (197)
Holi,D.P.F. Bhankhar  (198)
Holi,Dhar Raun  (199)
Holi,Dhar Saraur  (201)
Holi,Dhar Sara  (200)
Holi,D.P.F. Sangela  (203)
Holi,Deol  (206)
Holi,R.F. Deol  (204)
Holi,R.F. Deosar  (205)
Holi,Kiur  (202)
Holi,Dhar Sel  (213)
Holi,Dhar Dhumari  (214)
Holi,D.P.F. Pani Nali  (212)
Holi,R.F. Pani Nali  (211)
Holi,Ghadhoh  (210)
Holi,R.F. Sawin  (218)
Holi,Navei  (217)
Holi,R.F. Navei  (216)
Holi,Dhar Riyali  (215)
Holi,Thanetar  (243)
Holi,D.P.F. Thanetar  (244)
Holi,D.P.F. Khudma  (245)
Holi,Dhar Khudma  (246)
Holi,D.P.F. Gandhir  (247)
Holi,R.F. Gandhir  (248)
Holi,Chuned  (242)
Holi,R.F. Agarli  (241)
Holi,Naya Graon  (219)
Holi,D.P.F. Agarli  (240)
Holi,R.F. Chulan  (239)
Holi,Surai  (238)
Holi,R.F. Pandban  (249)
Holi,D.P.F. Pandban  (250)
Holi,Dhar Jalsu  (251)
Holi,D.P.F. Byara  (235)
Holi,D.P.F. Langa Kanor  (234)
Holi,Dhar Langa Kanor  (233)
Holi,Dhar Khabbar Jawahar  (232)
Holi,D.P.F. Chulan   (236)
Holi,Urna  (237)
Holi,Dhar Sehrang  (231)
Holi,D.P.F. Deoti  (230)
Holi,D.P.F. Dangi  (229)
Holi,Khnar  (227)
Holi,D.P.F. Dhan Chhan  (228)
Holi,Dhar Drugana   (226)
Holi,Dhar Khadyla    (225)
Holi,Garaunda  (224)
Holi,Sindi  (223)
Holi,Bajol  (221)
Holi,D.P.F. Bajol  (222)
Holi,Gowari  (220)
Holi,D.P.F. Kuthi  (208)
Holi,Dhar Patar  (209)
Holi,Dhar Trian  (207)
Holi,Dhar Nadiar  (194)
Holi,Dhar Drabthu  (193)
Holi,Dhar Narpati  (192)
Holi,Kalah  (191)
Holi,Jhikli Tiari  (187)
Holi,D.P.F. Kalah  (190)
Holi,Uperli Tiari  (188)
Holi,Dhar Oinala  (189)
Holi,Dhar Rawa  (105)
Holi,Dhar Chutar Siya  (103)
Holi,Dhar Dharani  (104)
Holi,Batara  (106)
Holi,Banog  (108)
Holi,Sanh  (107)
Holi,Barari  (109)
Holi,R.F. Prehi  (114)
Holi,Triund  (113)
Holi,R.F. Siunr  (112)
Holi,D.P.F Agasan  (110)
Holi,Agasan  (111)
Holi,Siunr  (115)
Holi,Retan  (116)
Brahmaur,Dhar Bag  (8)
Brahmaur,Dhar Jharyu  (7)
Brahmaur,Dhar Siual  (16)
Brahmaur,Dhar Panharti  (9)
Brahmaur,Dhar Khapru  (15)
Brahmaur,Dhar Ser  (14)
Brahmaur,R.F. Samra  (11)
Brahmaur,Samra  (10)
Brahmaur,Dhar Chata  (12)
Brahmaur,Dhar Ranki  (13)
Brahmaur,Kutehr  (17)
Brahmaur,Dhar Phati  (18)
Brahmaur,Dhar Rouni  (19)
Brahmaur,Jagat  (4)
Brahmaur,Urai  (5)
Brahmaur,R.F. Urai  (6)
Brahmaur,Ghurath  (20)
Brahmaur,Hat  (21)
Brahmaur,Auhra  (22)
Brahmaur,Luna  (3)
Brahmaur,Saihli  (1)
Brahmaur,Dhar Jhulki  (2)
Brahmaur,Dhar Fit File  (24)
Brahmaur,Dhar Arad Panei  (23)
Brahmaur,Thalla  (25)
Brahmaur,Tundah  (26)
Brahmaur,Dhar Mummar  (27)
Brahmaur,D.P.F. Tundah  (28)
Brahmaur,Silpiri  (29)
Brahmaur,Dhar Silpiri  (30)
Brahmaur,Jangal Silpiri  (31)
Brahmaur,Sarothha  (33)
Brahmaur,Dhar Tandei  (32)
Brahmaur,Jangal Reserve Thanala  (34)
Brahmaur,Liundi  (35)
Brahmaur,R.F. Dagola  (36)
Brahmaur,Bhadar  (37)
Brahmaur,R.F. Sua  (38)
Brahmaur,Bargaraon  (40)
Brahmaur,Dhar Sad  (39)
Brahmaur,Kuthar  (41)
Brahmaur,Palan  (42)
Brahmaur,D.P.F. Palan  (43)
Brahmaur,Dhar Parun Goth  (46)
Brahmaur,Sup  (47)
Brahmaur,Palan Pulan  (45)
Brahmaur,Sird  (44)
Brahmaur,Lahal  (124)
Brahmaur,Khani  (125)
Brahmaur,Deoki  (123)
Brahmaur,D.P.F. Arki  (119)
Brahmaur,Lamnauta  (120)
Brahmaur,D.P.F. Deoki  (122)
Brahmaur,Barai  (121)
Brahmaur,Grima  (118)
Brahmaur,D.P.F. Grima  (117)
Brahmaur,Chaled  (100)
Brahmaur,Panjsei  (98)
Brahmaur,Ghared  (48)
Brahmaur,Seri  (96)
Brahmaur,Sachuin  (99)
Brahmaur,R.F. Moru  (101)
Brahmaur,Kasba Bharmour  (97/1)
Brahmaur,Bharmour  (97)
Brahmaur,Gosan  (95)
Brahmaur,Malkauta  (94)
Brahmaur,D.P.F. Bharmani  (102)
Brahmaur,R.F. Rajaur  (93)
Brahmaur,Rajaur  (92)
Brahmaur,Palda  (91)
Brahmaur,D.P.F. Satli  (90)
Brahmaur,R.F. Satli  (89)
Brahmaur,Khund  (88)
Brahmaur,R.F. Khund  (87)
Brahmaur,R.F. Paranghala  (85)
Brahmaur,Paranghala  (84)
Brahmaur,Mahoun  (83)
Brahmaur,R.F.Mahoun  (79)
Brahmaur,Dhar Heg  (86)
Brahmaur,Ghoi  (78)
Brahmaur,Hadsar  (80)
Brahmaur,Dunda  (82)
Brahmaur,D.P.F. Dunda  (81)
Brahmaur,R.F. Kugti  (77)
Brahmaur,Dhar Ghadoi  (76)
Brahmaur,Dhar Behyad  (71)
Brahmaur,Dhar Nanun  (70)
Brahmaur,Dhar Dhamiel  (68)
Brahmaur,Dhar Karog  (69)
Brahmaur,Dhar Bhukhar  (67)
Brahmaur,Uparli Kugti  (72)
Brahmaur,R.F. Behaun  (73)
Brahmaur,Jhikli Kugti  (75)
Brahmaur,R.F. Lahal  (74)
Brahmaur,Dhar Deosa  (66)
Brahmaur,R.F. Dharaul  (65)
Brahmaur,Dhar Hal  (64)
Brahmaur,Dhar Darbala  (59)
Brahmaur,R.F. Bilgarh Harsar Sani-Ii  (62)
Brahmaur,R.F. Bilgarh Harsar Sani-I  (61)
Brahmaur,Balmui  (63)
Brahmaur,Dhar Jol  (54)
Brahmaur,Seri Kao  (58)
Brahmaur,D.P.F. Chobia  (57)
Brahmaur,R.F. Chobia  (56)
Brahmaur,Chobhia  (55)
Brahmaur,R.F. Thala  (60)
Brahmaur,Mahndo  (49)
Brahmaur,Dhar Gudagar  (50)
Brahmaur,Dhar Dhansbag  (53)
Brahmaur,Dhar Khapru  (51)
Brahmaur,Dhar Samel  (52)
Nurpur,Manuha  (136)
Nurpur,Baduni  (135)
Nurpur,Gamel  (132)
Nurpur,Sogat  (121)
Nurpur,Dani Khas  (130)
Nurpur,Ther  (128)
Nurpur,Khanar  (129)
Nurpur,Maihla  (133)
Nurpur,Danna  (117)
Nurpur,Malkwal  (134)
Nurpur,Daddar  (116)
Nurpur,Khowara  (115)
Nurpur,Gatla  (111)
Nurpur,Lakhnat  (112)
Nurpur,Phangota  (114)
Nurpur,Chho  (118)
Nurpur,Taleh  (119)
Nurpur,Niar  (120)
Nurpur,Mamun Gurchhal  (122)
Nurpur,Mehrka  (127)
Nurpur,Sanoh  (126)
Nurpur,Thana  (125)
Nurpur,Chhachholi  (103)
Nurpur,Danna  (124)
Nurpur,Band  (123)
Nurpur,Pundrehr  (105)
Nurpur,Madanpur  (102)
Nurpur,Sanhalu  (99)
Nurpur,Bhareet  (104)
Nurpur,Marg  (98)
Nurpur,Samula  (97)
Nurpur,Sadwan Khas  (106)
Nurpur,Ban Bhanghar  (107)
Nurpur,Lakhwal  (94)
Nurpur,Kohla Dalialan  (96)
Nurpur,Simbli  (108)
Nurpur,Kukher  (109)
Nurpur,Ther Khas  (110)
Nurpur,Har Ther (91)
Nurpur,Nera  (90)
Nurpur,Har  (113)
Nurpur,Hatli  (95)
Nurpur,Suliali  (92)
Nurpur,Lohar Pura  (89)
Nurpur,Dev Bharari  (88)
Nurpur,Kapahri  (85)
Nurpur,Haral Upperli  (87)
Nurpur,Haral Jhikli  (86)
Nurpur,Lihora  (66)
Nurpur,Dumal Kaila  (65)
Nurpur,Nala  (67)
Nurpur,Parnala  (80)
Nurpur,Aundi Khas  (100)
Nurpur,Basa  Phar  Kunda  (84)
Nurpur,Bardi  (93)
Nurpur,Khajan (101)
Nurpur,Janera  (152)
Nurpur,Niar  (83)
Nurpur,Bhatka  (74)
Nurpur,Sanhera  (73)
Nurpur,Uprer  (75)
Nurpur,Maheti  (72)
Nurpur,Baral  (49)
Nurpur,Chaunki  (77)
Nurpur,Saglot  (76)
Nurpur,Ther  (82)
Nurpur,Bharmal  (81)
Nurpur,Kopra Khas (78)
Nurpur,Basa Thandian (68)
Nurpur,Bharnu  (79)
Nurpur,Galor Khas  (70)
Nurpur,Kharod  (69)
Nurpur,Basa Samletian  (71)
Nurpur,Chakban Thora  (55)
